# m4 [GeV]	90%CL CNH/Lambda^2 [GeV^-2] from pi0 invisible decay (NA62) (https://arxiv.org/pdf/2010.07644.pdf)
0.005116818355403078	0.00009231867014306399
0.005128613839913648	0.00009210691603666489
0.005140436515824259	0.00009189565028986825
0.0051522864458175615	0.00009168487178268915
0.005164163692720711	0.00009147457939772687
0.005176068319505676	0.00009126477202015914
0.005188000389289609	0.00009105544853773584
0.005199959965335162	0.00009084660784077326
0.0052119471110508055	0.00009063824882214854
0.005223961889991197	0.00009043037037729334
0.0052360043658575	0.00009022297140418816
0.005248074602497723	0.00009001605080335667
0.005260172663907063	0.00008980960747785958
0.005272298614228227	0.0000896036403332893
0.005284452517751803	0.00008939814827776356
0.005296634438916581	0.00008919313022191992
0.005308844442309885	0.0000889885850789103
0.005321082592667942	0.0000887845117643946
0.0053333489548762075	0.00008858090919653541
0.0053456435939697134	0.00008837777629599209
0.005357966575133417	0.00008817511198591512
0.005370317963702527	0.00008797291519194055
0.005382697825162881	0.00008777118484218397
0.005395106225151279	0.00008756991986723498
0.005407543229455809	0.00008736911920015186
0.005420008904016238	0.00008716878177645525
0.0054325033149243305	0.00008696890653412314
0.005445026528424209	0.00008676949241358488
0.00545757861091271	0.0000865705383577156
0.005470159628939716	0.00008637204331183104
0.005482769649208536	0.00008617400622368128
0.005495408738576248	0.00008597642604344556
0.005508076964054035	0.00008577930172372687
0.005520774392807574	0.000085582632219546
0.005533501092157366	0.00008538641648833629
0.005546257129579105	0.00008519065348993803
0.005559042572704037	0.00008499534218659286
0.005571857489319298	0.00008480048154293865
0.005584701947368306	0.00008460607052600346
0.0055975760149511045	0.00008441210810520037
0.005610479760324707	0.00008421859325232228
0.005623413251903491	0.0000840255249415359
0.005636376558259543	0.00008383290214937671
0.005649369748123022	0.00008364072385474344
0.005662392890382535	0.00008344898903889259
0.005675446054085471	0.00008325769668543339
0.005688529308438413	0.00008306684578032184
0.005701642722807478	0.00008287643531185572
0.005714786366718672	0.00008268646427066933
0.0057279603098582925	0.00008249693164972776
0.005741164622073274	0.00008230783644432195
0.005754399373371567	0.00008211917765206303
0.005767664633922509	0.00008193095427287723
0.0057809604740571814	0.00008174316530900073
0.005794286964268809	0.00008155580976497399
0.005807644175213123	0.00008136888664763664
0.005821032177708716	0.00008118239496612255
0.005834451042737447	0.00008099633373185397
0.005847900841444806	0.00008081070195853678
0.005861381645140285	0.00008062549866215513
0.005874893525297769	0.00008044072286096608
0.00588843655355589	0.00008025637357549484
0.005902010801718442	0.000080072449828529
0.005915616341754743	0.0000798889506451137
0.0059292532458	0.00007970587505254661
0.005942921586155727	0.00007952322208037238
0.005956621435290103	0.00007934099076037779
0.005970352865838366	0.00007915918012658653
0.0059841159506031985	0.00007897778921525408
0.005997910762555094	0.00007879681706486281
0.006011737374832779	0.00007861626271611657
0.0060255958607435805	0.00007843612521193567
0.0060394862937638	0.00007825640359745224
0.006053408747539136	0.00007807709692000454
0.006067363295885053	0.00007789820422913238
0.006081350012787176	0.00007771972457657183
0.006095368972401693	0.00007754165701625036
0.0061094202490557204	0.00007736400060428195
0.006123503917247733	0.00007718675439896172
0.006137620051647945	0.00007700991746076115
0.0061517687270986835	0.00007683348885232336
0.006165950018614822	0.00007665746763845766
0.006180164001384158	0.00007648185288613497
0.006194410750767812	0.00007630664366448277
0.006208690342300638	0.00007613183904478003
0.006223002851691595	0.00007595743810045277
0.006237348354824191	0.00007578343990706848
0.006251726927756862	0.00007560984354233172
0.006266138646723356	0.00007543664808607919
0.0062805835881331795	0.00007526385262027469
0.006295061828571974	0.00007509145622900426
0.00630957344480193	0.00007491945799847156
0.006324118513762197	0.0000747478570169928
0.00633869711256927	0.00007457665237499215
0.006353309318517436	0.00007440584316499669
0.006367955209079162	0.0000742354284816317
0.0063826348619054896	0.00007406540742161599
0.006397348354826482	0.00007389577908375702
0.006412095765851615	0.00007372654256894598
0.006426877173170194	0.00007355769698015337
0.0064416926551517754	0.00007338924142242387
0.006456542290346556	0.00007322117500287217
0.0064714261574858305	0.0000730534968306776
0.006486344335482388	0.00007288620601707969
0.006501296903430909	0.00007271930167537377
0.006516283940608427	0.00007255278292090578
0.006531305526474723	0.00007238664887106785
0.006546361740672747	0.00007222089864529365
0.006561452663029057	0.0000720555313650536
0.006576578373554205	0.00007189054615385054
0.006591738952443213	0.00007172594213721463
0.006606934480075964	0.00007156171844269896
0.006622165037017622	0.00007139787419987523
0.006637430704019089	0.00007123440854032854
0.006652731562017413	0.0000710713205976533
0.006668067692136219	0.0000709086095074484
0.006683439175686149	0.00007074627440731264
0.0066988460941652655	0.00007058431443684054
0.006714288529259523	0.00007042272873761722
0.006729766562843182	0.00007026151645321414
0.006745280276979223	0.00007010067672918476
0.006760829753919818	0.00006994020871305973
0.00677641507610675	0.00006978011155434246
0.0067920363261718434	0.0000696203844045047
0.006807693586937417	0.00006946102641698197
0.006823386941416697	0.00006930203674716928
0.006839116472814293	0.00006914341455241636
0.006854882264526613	0.00006898515899202342
0.006870684400142318	0.00006882726922723664
0.006886522963442762	0.00006866974442124373
0.006902398038402419	0.00006851258373916963
0.006918309709189363	0.00006835578634807194
0.006934258060165694	0.00006819935141693647
0.006950243175887969	0.00006804327811667323
0.006966265141107686	0.00006788756562011151
0.006982324040771711	0.00006773221310199588
0.006998419960022731	0.00006757721973898176
0.007014552984199714	0.00006742258470963095
0.007030723198838334	0.00006726830719440757
0.007046930689671467	0.00006711438637567335
0.007063175542629623	0.00006696082143768351
0.00707945784384138	0.00006680761156658265
0.0070957776796338875	0.00006665475595040006
0.0071121351365332885	0.00006650225377904566
0.007128530301265191	0.0000663501042443057
0.007144963260755135	0.00006619830653983841
0.00716143410212902	0.00006604685986117003
0.007177942912713615	0.00006589576340569007
0.007194489780036998	0.00006574501637264741
0.007211074791828998	0.00006559461796314619
0.007227698036021702	0.00006544456738014117
0.007244359600749898	0.00006529486382843389
0.007261059574351543	0.0000651455065146683
0.007277798045368242	0.00006499649464732653
0.007294575102545687	0.00006484782743672502
0.007311390834834172	0.00006469950409500995
0.007328245331389044	0.0000645515238361532
0.007345138681571151	0.00006440388587594853
0.007362070974947361	0.00006425658943200688
0.0073790423012910075	0.00006410963372375269
0.007396052750582374	0.00006396301797241957
0.007413102413009177	0.00006381674140104619
0.007430191378967014	0.00006367080323447244
0.007447319739059889	0.00006352520269933491
0.0074644875841006686	0.00006337993902406306
0.007481695005111545	0.0000632350114388753
0.007498942093324558	0.0000630904191757746
0.007516228940182053	0.00006294616146854454
0.00753355563733717	0.00006280223755274549
0.007550922276654342	0.00006265864666571015
0.007568328950209743	0.00006251538804654015
0.007585775750291836	0.00006237246093610135
0.007603262769401822	0.0000622298645770202
0.007620790100254122	0.0000620875982136799
0.007638357835776907	0.00006194566109221604
0.007655966069112561	0.0000618040524605128
0.007673614893618186	0.00006166277156819907
0.0076913044028660985	0.00006152181766664424
0.0077090346906443005	0.00006138119000895475
0.007726805850957022	0.00006124088784996949
0.007744617978025192	0.0000611009104462563
0.00776247116628692	0.00006096125705610811
0.007780365510398041	0.00006082192693953869
0.007798301105232585	0.000060682919358279
0.007816278045883293	0.000060544233575773206
0.00783429642766212	0.000060405868857174855
0.007852356346100719	0.00006026782446934302
0.007870457896950985	0.00006013009968083835
0.007888601176185549	0.00005999269376191912
0.007906786279998253	0.00005985560598453786
0.007925013304804718	0.00005971883562233682
0.007943282347242814	0.0000595823819506447
0.007961593504173184	0.0000594462442464726
0.007979946872679769	0.00005931042178851015
0.007998342550070285	0.00005917491385712203
0.008016780633876789	0.000059039719734343794
0.008035261221856178	0.00005890483870387817
0.008053784411990669	0.00005877027005109166
0.008072350302488382	0.00005863601306301019
0.008090958991783822	0.00005850206702831583
0.008109610578538404	0.0000583684312373428
0.008128305161640995	0.000058235104982073755
0.008147042840208396	0.000058102087556136285
0.008165823713585922	0.00005796937825479886
0.008184647881347902	0.000057836976374967265
0.008203515443298184	0.00005770488121518108
0.008222426499470713	0.00005757309207560967
0.008241381150130022	0.00005744160825804869
0.008260379495771783	0.00005731042906591643
0.008279421637123344	0.000057179553804249925
0.008298507675144225	0.00005704898177970173
0.008317637711026709	0.00005691871230053582
0.008336811846196349	0.000056788744676624136
0.008356030182312483	0.000056659078219443124
0.008375292821268827	0.00005652971224206979
0.008394599865193973	0.00005640064605917828
0.008413951416451947	0.000056271878987036264
0.008433347577642757	0.000056143410343501265
0.0084527884516029	0.000056015239448017246
0.008472274141405963	0.000055887365621610816
0.008491804750363144	0.00005575978818688773
0.008511380382023767	0.00005563250646802946
0.008531001140175895	0.000055505519790789456
0.008550667128846832	0.0000553788274824897
0.008570378452303693	0.000055252428872017136
0.008590135215053961	0.000055126323289820126
0.008609937521846007	0.00005500051006790513
0.008629785477669702	0.00005487498853983289
0.008649679187756939	0.00005474975804071498
0.00866961875758217	0.0000546248179072107
0.008689604292863019	0.000054500167477523023
0.008709635899560805	0.000054375806091395504
0.008729713683881113	0.000054251733090108664
0.008749837752274364	0.00005412794781647657
0.008770008211436349	0.00005400444961484348
0.008790225168308843	0.000053881237831080155
0.008810488730080147	0.00005375831181258062
0.008830799004185631	0.00005363567090825878
0.008851156098308357	0.00005351331446854481
0.008871560120379608	0.00005339124184538187
0.008892011178579481	0.000053269452392222697
0.008912509381337459	0.00005314794546402614
0.008933054837332954	0.00005302672041725399
0.008953647655495937	0.00005290577660986732
0.00897428794500749	0.00005278511340132319
0.008994975815300356	0.00005266473015257156
0.00901571137605957	0.00005254462622605153
0.009036494737223014	0.000052424800985688236
0.009057326008981998	0.0000523052537968895
0.00907820530178186	0.000052185984026542415
0.009099132726322517	0.000052066991043010195
0.009120108393559097	0.000051948274216128636
0.0091411324147025	0.00005182983291720298
0.009162204901219991	0.000051711666519004594
0.009183325964835811	0.00005159377439576751
0.009204495717531713	0.000051476155923185563
0.00922571427154763	0.000051358810478408655
0.00924698173938223	0.00005124173744003968
0.009268298233793494	0.00005112493618813147
0.009289663867799364	0.00005100840610418317
0.009311078754678301	0.00005089214657113729
0.009332543007969905	0.00005077615697337631
0.009354056741475521	0.00005066043669671953
0.009375620069258801	0.00005054498512841997
0.009397233105646375	0.00005042980165716091
0.009418895965228418	0.00005031488567305281
0.009440608762859235	0.0000502002365676303
0.009462371613657929	0.00005008585373384867
0.009484184633008968	0.00004997173656608091
0.00950604793656281	0.000049857884460114476
0.009527961640236522	0.000049744296813148126
0.009549925860214359	0.00004963097302378892
0.009571940712948441	0.00004951791249204878
0.009594006315159337	0.00004940511461934153
0.009616122783836648	0.00004929257880847993
0.009638290236239706	0.00004918030446367217
0.009660508789898131	0.00004906829099051911
0.009682778562612486	0.000048956537796010955
0.009705099672454899	0.00004884504428852421
0.00972747223776965	0.00004873380987781881
0.009749896377173866	0.00004862283397503464
0.009772372209558112	0.000048512115992688686
0.009794899854086991	0.00004840165534467216
0.009817479430199843	0.000048291451446247
0.009840111057611334	0.00004818150371404313
0.009862794856312099	0.000048071811566055374
0.00988553094656939	0.00004796237442164029
0.009908319448927675	0.00004785319170151343
0.009931160484209335	0.00004774426282774595
0.009954054173515275	0.00004763558722376179
0.009977000638225536	0.00004752716431433479
0.01	0.000047418993525585437
0.010023052380779	0.000047311074284977964
0.010046157902783952	0.000047203406021317555
0.010069316688518045	0.000047095988164747046
0.010092528860766845	0.000046988820146744244
0.010115794542598987	0.00004688190140011877
0.010139113857366794	0.00004677523135900926
0.010162486928706959	0.00004666880945888027
0.010185913880541169	0.000046562635136519474
0.010209394837076802	0.00004645670783003462
0.010232929922807542	0.00004635102697885074
0.010256519262514079	0.000046245592023707064
0.010280162981264735	0.000046140402406654286
0.010303861204416164	0.00004603545757105151
0.010327614057613975	0.0000459307569615635
0.010351421666793441	0.00004582630002415766
0.010375284158180127	0.00004572208620610129
0.010399201658290596	0.000045618114955958567
0.010423174293933041	0.00004551438572358784
0.010447202192208004	0.000045410897960138606
0.010471285480508996	0.00004530765111804886
0.010495424286523225	0.000045204644651042017
0.01051961873823223	0.00004510187801412431
0.010543868963912592	0.0000449993506635818
0.010568175092136586	0.000044897062056977626
0.010592537251772886	0.00004479501165314922
0.010616955571987247	0.000044693198912205345
0.010641430182243158	0.0000445916232955236
0.010665961212302578	0.00004449028426574724
0.010690548792226577	0.00004438918128678277
0.010715193052376065	0.0000442883138237969
0.010739894123412445	0.00004418768134321389
0.010764652136298349	0.00004408728331271278
0.010789467222298286	0.00004398711920122463
0.01081433951297938	0.00004388718847892976
0.010839269140212033	0.000043787490617255026
0.010864256236170655	0.00004368802508887105
0.010889300933334333	0.00004358879136768959
0.010914403364487566	0.00004348978892886069
0.010939563662720937	0.00004339101724877008
0.01096478196143185	0.00004329247580503639
0.010990058394325208	0.00004319416407650853
0.01101539309541415	0.0000430960815432629
0.011040786199020729	0.00004299822768660085
0.011066237839776664	0.00004290060198904583
0.01109174815262401	0.0000428032039343409
0.011117317272815914	0.00004270603300744587
0.011142945335917299	0.00004260908869453488
0.011168632477805612	0.000042512370482993536
0.011194378834671514	0.00004241587786141641
0.011220184543019636	0.00004231961031960431
0.011246049739669263	0.000042223567348561766
0.011271974561755105	0.00004212774844049427
0.011297959146727977	0.00004203215308880582
0.011324003632355572	0.000041936780788096144
0.01135010815672315	0.00004184163103415828
0.01137627285823431	0.000041746703323975824
0.011402497875611685	0.000041651997155720474
0.011428783347897719	0.00004155751202874933
0.011455129414455355	0.000041463247443602466
0.01148153621496883	0.000041369202902000224
0.011508003889444356	0.00004127537790684078
0.011534532578210924	0.00004118177196219746
0.011561122421920988	0.00004108838457331635
0.011587773561551261	0.000040995215246613634
0.011614486138403426	0.00004090226348967317
0.011641260294104915	0.000040809528811243826
0.011668096170609623	0.00004071701072123717
0.011694993910198712	0.0000406247087307247
0.011721953655481303	0.000040532622351935636
0.011748975549395297	0.00004044075109825415
0.011776059735208072	0.0000403490944842171
0.011803206356517298	0.00004025765202551137
0.011830415557251646	0.000040166423238971574
0.011857687481671602	0.000040075407642577386
0.011885022274370183	0.000039984604755451305
0.01191242008027375	0.00003989401409785598
0.011939881044642732	0.000039803635191191954
0.011967405313072436	0.00003971346755799506
0.011994993031493787	0.00003962351072193416
0.012022644346174132	0.00003953376420780852
0.012050359403717974	0.00003944422754154562
0.012078138351067804	0.000039354900250198494
0.012105981335504822	0.000039265781861943554
0.012133888504649774	0.000039176871906077996
0.012161860006463679	0.000039088169913017605
0.012189895989248667	0.00003899967541429415
0.012217996601648717	0.00003891138794255323
0.01224616199265049	0.0000388233070315517
0.012274392311584071	0.00003873543221615546
0.012302687708123818	0.00003864776303233699
0.01233104833228909	0.0000385602990171731
0.012359474334445108	0.000038473039708842465
0.01238796586530369	0.000038385984646623425
0.012416523075924113	0.00003829913337089149
0.01244514611771385	0.00003821248542311722
0.012473835142429432	0.0000381260403458637
0.0125025903021772	0.00003803979768278436
0.012531411749414162	0.00003795375697862064
0.012560299636948748	0.0000378679177791997
0.012589254117941675	0.000037782279631432076
0.012618275345906706	0.000037696842083309495
0.012647363474711517	0.000037611604683902474
0.012676518658578455	0.00003752656698335819
0.012705741052085419	0.00003744172853289808
0.012735030810166616	0.00003735708888481571
0.012764388088113442	0.000037272647592474374
0.012793813041575246	0.000037188404210305035
0.012823305826560218	0.000037104358293803944
0.012852866599436154	0.00003702050939953047
0.012882495516931342	0.00003693685708510485
0.012912192736135341	0.000036853400909206
0.012941958414499863	0.0000367701404315693
0.01297179270983956	0.00003668707521298439
0.013001695780332907	0.00003660420481529293
0.013031667784522994	0.0000365215288013865
0.013061708881318418	0.000036439046735204324
0.01309181922999407	0.00003635675818173116
0.013121998990192035	0.00003627466270699508
0.013152248321922383	0.00003619275987806537
0.013182567385564075	0.0000361110492630503
0.013212956341865752	0.00003602953043109504
0.01324341535194665	0.000035948202952379466
0.013273944577297395	0.00003586706639811608
0.013304544179780914	0.000035786120340547774
0.01333521432163324	0.00003570536435294587
0.013365955165464426	0.000035624798009607853
0.01339676687425935	0.00003554442088585538
0.013427649611378642	0.00003546423255803202
0.013458603540559484	0.00003538423260350138
0.01348962882591654	0.0000353044206006448
0.013520725631942771	0.00003522479612885946
0.013551894123510363	0.00003514535876855608
0.013583134465871541	0.00003506610810115711
0.013614446824659504	0.00003498704370909444
0.013645831365889245	0.00003490816517580752
0.013677288255958495	0.00003482947208574117
0.013708817661648536	0.000034750964024343654
0.013740419750125157	0.00003467264057806455
0.013772094688939465	0.0000345945013343528
0.013803842646028852	0.0000345165458816546
0.01383566378971781	0.00003443877380941151
0.01386755828871889	0.00003436118470805831
0.013899526312133533	0.00003428377816902109
0.013931568029453036	0.0000342065537847152
0.013963683610559377	0.00003412951114854333
0.013995873225726185	0.000034052649854893434
0.014028137045619582	0.000033975969499136854
0.014060475241299143	0.00003389946967762625
0.014092887984218748	0.00003382314998769375
0.014125375446227547	0.0000337470100276489
0.014157937799570816	0.000033671049396776786
0.014190575216890926	0.00003359526769533601
0.014223287871228198	0.00003351966452455688
0.014256075936021878	0.00003344423948663935
0.01428893958511103	0.00003336899218475115
0.014321878992735432	0.00003329392222302597
0.014354894333536561	0.00003321902920656136
0.014387985782558451	0.00003314431274141702
0.014421153515248688	0.00003306977243461273
0.014454397707459272	0.00003299540789412666
0.014487718535447617	0.00003292121872889329
0.01452111617587742	0.000032847204548801703
0.014554590805819662	0.000032773364964693605
0.014588142602753481	0.000032699699588361525
0.014621771744567183	0.00003262620803254692
0.014655478409559114	0.00003255288991093841
0.014689262776438668	0.00003247974483816983
0.014723125024327186	0.000032406772429818486
0.014757065332758947	0.000032333972302403274
0.014791083881682071	0.00003226134407338294
0.014825180851459537	0.000032188887361154104
0.014859356422870068	0.000032116601785049705
0.014893610777109155	0.000032044486965336944
0.01492794409578996	0.00003197254252321571
0.014962356560944336	0.00003190076808081662
0.014996848355023733	0.000031829163261199396
0.015031419660900224	0.000031757727688350964
0.015066070661867418	0.00003168646098718381
0.015100801541641486	0.000031615362783534104
0.01513561248436208	0.000031544432704160075
0.015170503674593369	0.00003147367037674016
0.015205475297324954	0.00003140307542987135
0.015240527537972915	0.00003133264749306741
0.015275660582380723	0.00003126238619675721
0.015310874616820304	0.00003119229117228293
0.015346169827992941	0.00003112236205189848
0.01538154640303035	0.00003105259846876765
0.015417004529495591	0.00003098300005696257
0.01545254439538414	0.000030913566451461875
0.01548816618912481	0.00003084429728814917
0.015523870099580825	0.000030775192203811226
0.015559656316050743	0.00003070625083613646
0.015595525028269538	0.00003063747282371315
0.015631476426409538	0.00003056885780602786
0.015667510701081494	0.000030500405423463745
0.015703628043335523	0.00003043211531729902
0.015739828644662196	0.000030363987129705176
0.015776112696993486	0.000030296020503745507
0.015812480392703835	0.0000302282150833734
0.015848931924611134	0.000030160570513430812
0.01588546748597779	0.000030093086439646573
0.0159220872705117	0.000030025762508634878
0.01595879147236733	0.000029958598367893673
0.01599558028614669	0.000029891593665803094
0.016032453906900418	0.000029824748051623843
0.016069412530128772	0.000029758061175495725
0.016106456351782705	0.00002969153268843598
0.01614358556826486	0.000029625162242337873
0.01618080037643066	0.00002955894948996898
0.0162181009735893	0.000029492894084969856
0.016255487557504843	0.000029426995681852325
0.016292960326397224	0.00002936125393599813
0.016330519478943345	0.00002929566850365727
0.016368165214278085	0.000029230239041946627
0.016405897731995397	0.00002916496520884838
0.016443717232149314	0.000029099846663208625
0.016481623915255084	0.000029034883064735725
0.01651961798229015	0.000028970074073999063
0.016557699634695285	0.000028905419352427365
0.016595869074375606	0.00002884091856230742
0.016634126503701697	0.000028776571366782494
0.016672472125510627	0.000028712377429851003
0.01671090614310708	0.000028648336416364988
0.016749428760264373	0.000028584447992028778
0.016788040181225608	0.00002852071182339747
0.016826740610704674	0.000028457127577875688
0.016865530253887415	0.000028393694923715957
0.01690440931643264	0.000028330413530017526
0.01694337800447329	0.000028267283066724813
0.016982436524617443	0.000028204303204626194
0.01702158508394951	0.000028141473615352476
0.017060823890031235	0.000028078793971375653
0.01710015315090288	0.000028016263946007463
0.017139573075084253	0.000027953883213398178
0.017179083871575886	0.000027891651448535078
0.01721868574986007	0.00002782956832724133
0.01725837891990204	0.000027767633526174483
0.017298163592151014	0.000027705846722825334
0.017338039977541384	0.000027644207595516435
0.017378008287493755	0.000027582715823401003
0.017418068733916145	0.00002752137108646145
0.017458221529205037	0.00002746017306550825
0.017498466886246573	0.000027399121442178548
0.017538805018417612	0.000027338215898935033
0.01757923613958693	0.000027277456119064556
0.017619760464116292	0.000027216841786676987
0.017660378206861647	0.000027156372586703906
0.01770108958317421	0.000027096048204897457
0.017741894808901662	0.00002703586832782903
0.01778279410038923	0.00002697583264288818
0.0178237876744809	0.00002691594083828129
0.01786487574852051	0.0000268561926030305
0.01790605854035295	0.000026796587626972427
0.017947336268325266	0.00002673712560075712
0.017988709151287884	0.000026677806215846706
0.01803017740859569	0.00002661862916451445
0.018071741260109277	0.000026559594139843445
0.018113400926196024	0.000026500700835725564
0.018155156627731362	0.000026441948946860272
0.018197008586099836	0.000026383338168753608
0.018238957023196382	0.00002632486819771694
0.018281002161427428	0.000026266538730865984
0.01832314422371212	0.000026208349466119637
0.018365383433483463	0.000026150300102198956
0.018407720014689564	0.000026092390338626022
0.018450154191794736	0.000026034619875722968
0.018492686189780786	0.000025976988414610792
0.018535316234148114	0.000025919495657208494
0.01857804455091699	0.000025862141306231846
0.018620871366628676	0.00002580492506519256
0.018663796908346703	0.00002574784663839711
0.018706821403658005	0.000025690905730945874
0.018749945080674194	0.00002563410204873197
0.018793168168032684	0.000025577435298440494
0.01883649089489801	0.00002552090518754732
0.018879913490962935	0.000025464511424318316
0.01892343618644976	0.00002540825371780827
0.018967059212111465	0.000025352131777860028
0.019010782799233007	0.000025296145315103497
0.019054607179632473	0.00002524029404095479
0.019098532585662378	0.000025184577667615258
0.01914255925021086	0.000025128995908070595
0.01918668740670289	0.00002507354847609001
0.019230917289101587	0.000025018235086225243
0.019275249131909356	0.00002496305545380982
0.01931968317016924	0.000024908009294958042
0.01936421963946607	0.000024853096326564313
0.01940885877592778	0.000024798316266302154
0.019453600816226622	0.00002474366883262347
0.019498445997580455	0.00002468915374475767
0.019543394557753942	0.000024634770722710955
0.0195884467350599	0.00002458051948726539
0.019633602768360466	0.000024526399759978286
0.01967886289706845	0.00002447241126318127
0.019724227361148535	0.00002441855371997967
0.01976969640111861	0.00002436482685425165
0.01981527025805098	0.000024311230390647578
0.019860949173573717	0.00002425776405458919
0.019906733389871863	0.000024204427572269027
0.0199526231496888	0.000024151220670649576
0.01999861869632744	0.00002409814307746271
0.020044720273651614	0.00002404519452120894
0.020090928126087277	0.000023992374731156787
0.020137242498623885	0.000023939683437342095
0.020183663636815608	0.000023887120370567467
0.020230191786782717	0.000023834685262401544
0.02027682719521282	0.000023782377845178465
0.02032357010936222	0.00002373019785199724
0.02037042077705718	0.000023678145016721155
0.020417379446695295	0.000023626219073977208
0.020464446367246737	0.00002357441975915557
0.020511621788255656	0.000023522746808408973
0.020558905959841414	0.00002347119995865227
0.020606299132700005	0.000023419778947561784
0.02065380155810529	0.000023368483513574973
0.020701413487910426	0.00002331731339588974
0.020749135174549096	0.000023266268334464133
0.020796966871036958	0.00002321534807001572
0.020844908830972887	0.000023164552344021273
0.020892961308540396	0.000023113880898716236
0.020941124558508925	0.000023063333477094327
0.020989398836235244	0.000023012909822907147
0.021037784397664752	0.000022962609680663768
0.021086281499332896	0.00002291243279563032
0.021134890398366465	0.000022862378913829704
0.021183611352485022	0.00002281244778204114
0.02123244462000219	0.00002276263914779994
0.02128139045982712	0.000022712952759397044
0.021330449131465763	0.000022663388365878878
0.021379620895022326	0.000022613945717046936
0.021428906011200583	0.000022564624563457555
0.021478304741305344	0.000022515424656421623
0.021527817347243728	0.00002246634574800442
0.02157744409152667	0.00002241738759102525
0.0216271852372702	0.00002236854993905737
0.02167704104819695	0.000022319832546427683
0.021727011788637444	0.00002227123516821664
0.02177709772353159	0.000022222757560258
0.021827299118430014	0.000022174399479138762
0.02187761623949553	0.000022126160682198976
0.021928049353504484	0.000022078040927531662
0.021978598727848252	0.000022030039973982672
0.022029264630534562	0.00002198215758115069
0.022080047330189003	0.00002193439350938708
0.022130947096056376	0.000021886747519795927
0.022181964198002193	0.000021839219374233926
0.02223309890651403	0.000021791808835310464
0.022284351492703042	0.00002174451566638755
0.022335722228305314	0.000021697339631579925
0.0223872113856834	0.00002165028049575502
0.022438819237827663	0.000021603338024533128
0.022490546058357815	0.000021556511984287365
0.022542392121524292	0.000021509802142143913
0.022594357702209782	0.000021463208265982023
0.022646443075930594	0.00002141673012443426
0.022698648518838224	0.000021370367486886564
0.022750974307720707	0.00002132412012347856
0.022803420720004186	0.00002127798780510363
0.0228559880337543	0.00002123197030340926
0.022908676527677734	0.000021186067390797177
0.02296148648112362	0.000021140278840423706
0.02301441817408509	0.000021094604426200007
0.02306747188720069	0.000021049043922792406
0.023120647901755952	0.000021003597105622706
0.023173946499684784	0.00002095826375086858
0.023227367963571076	0.000020913043635463875
0.02328091257665008	0.000020867936537099125
0.023334580622810033	0.000020822942234221823
0.02338837238659355	0.000020778060506037023
0.023442288153199226	0.00002073329113250766
0.02349632820848307	0.000020688633894355154
0.023550492838960102	0.00002064408857305985
0.02360478233180577	0.00002059965495086162
0.023659196974857587	0.000020555332810760344
0.023713737056616554	0.00002051112193651658
0.02376840286624877	0.00002046702211265211
0.023823194693586902	0.000020423033124450646
0.02387811282913178	0.00002037915475795839
0.023933157564053877	0.000020335386799984845
0.02398832919019491	0.00002029172903810343
0.024043628000069334	0.00002024818126065227
0.024099054286865956	0.000020204743256734945
0.024154608344449404	0.000020161414816221302
0.024210290467361787	0.000020118195729748242
0.024266100950824154	0.000020075085788720617
0.02432204009073816	0.00002003208478531206
0.024378108183687526	0.00001998919251246593
0.024434305526939724	0.000019946408763896204
0.024490632418447456	0.000019903733334088488
0.02454708915685031	0.00001986116601830096
0.024603676041476275	0.000019818706612565442
0.0246603933723434	0.000019776354913688406
0.024717241450161305	0.0000197341107192521
0.024774220576332863	0.000019691973827615608
0.024831331052955704	0.000019649944037916068
0.024888573182823916	0.000019608021150069766
0.024945947269429548	0.000019566204964773424
0.025003453616964322	0.00001952449528350536
0.025061092530321138	0.00001948289190852686
0.025118864315095808	0.00001944139464288338
0.025176769277588558	0.00001940000329040598
0.025234807724805755	0.000019358717655712627
0.02529297996446145	0.000019317537544209667
0.025351286304979084	0.000019276462762093205
0.02540972705549305	0.00001923549311635066
0.025468302525850417	0.00001919462841476222
0.02552701302661247	0.00001915386846590242
0.02558585886905645	0.000019113213079141745
0.025644840365177175	0.000019072662064648215
0.025703957827688632	0.00001903221523338914
0.025763211570025753	0.000018991872397132695
0.025822601906345957	0.0000189516333684498
0.025882129151530917	0.000018911497960715796
0.025941793621188137	0.000018871465988112334
0.026001595631652722	0.0000188315372656292
0.02606153549998895	0.00001879171160906626
0.026121613543992065	0.00001875198883503536
0.02618183008218985	0.00001871236876096237
0.02624218543384442	0.000018672851205089155
0.026302679918953815	0.00001863343598647572
0.0263633138582538	0.000018594122925002258
0.02642408757321946	0.000018554911841371397
0.02648500138606701	0.000018515802557110316
0.02654605561975539	0.0000184767948945731
0.0266072505979881	0.000018437888676942957
0.026668586645214792	0.00001839908372823465
0.026730064086633115	0.000018360379873296807
0.026791683248190316	0.00001832177693781447
0.026853444456585076	0.00001828327474831149
0.026915348039269153	0.00001824487313215317
0.026977394324449205	0.000018206571917548776
0.027039583641088435	0.000018168370933554264
0.02710191631890843	0.000018130270010074938
0.027164392688390823	0.00001809226897786821
0.027227013080779128	0.000018054367668546416
0.027289777828080404	0.000018016565914579712
0.027352687263067124	0.000017978863549298912
0.02741574171927882	0.000017941260406898576
0.027478941531023975	0.000017903756322439926
0.02754228703338166	0.000017866351131854066
